fecha,origen,edad,motivo,transporte,dias,acompañante,frecuencia,alojamiento
2025-10-15 23:01:22,San Fernando/Catamarca,30 a 49,Vacaciones / Descanso,Colectivo de Línea,2 a 3 días,Con familiares,2 o 3 veces al año,Hotel 2*
2025-10-11 06:49:04,Bs As capital,18 a 29,Eventos deportivos o actividades culturales,Colectivo de Línea,2 a 3 días,Con amigos,Una vez al año,Hotel 2*
2025-07-22 15:56:17,San Miguel/Tucumán ,30 a 49,Vacaciones / Descanso,Automóvil,Más de una semana,Con familiares,2 o 3 veces al año,Cabañas
2025-10-04 11:43:38,Salta /Tartagal,30 a 49,Turismo termal / Bienestar,Colectivo de Tours,4 a 7 días,Con amigos,2 o 3 veces al año,Apart Hotel
2025-09-27 19:39:19,San Juan ,50 a 64,Turismo termal / Bienestar,Automóvil,Más de una semana,Con familiares,4 o más veces,Hotel 1*
2025-09-20 15:30:35,Posadas/Misiones ,50 a 64,Vacaciones / Descanso,Colectivo de Tours,2 a 3 días,Con familiares,4 o más veces,Hotel 3*
2025-08-01 21:30:01,Posadas misiones ,18 a 29,Turismo termal / Bienestar,Automóvil,2 a 3 días,Con familiares,2 o 3 veces al año,Hotel 2*
2025-08-06 12:08:37,Chacabuco bs as,65 o más,Vacaciones / Descanso,Automóvil,2 a 3 días,Con familiares,Primera vez,Hotel 4*
2025-06-18 23:22:13,Salta - Tartagal,50 a 64,Trabajo o negocios,Colectivo de Línea,4 a 7 días,Con amigos,Una vez al año,Hotel 2*
2025-09-05 01:13:24,Chacabuco bs as,30 a 49,Trabajo o negocios,Automóvil,4 a 7 días,Con familiares,2 o 3 veces al año,Hotel 2*
2025-08-09 22:28:50,Capital/San Luis,50 a 64,Vacaciones / Descanso,Colectivo de Tours,2 a 3 días,Solo/a,2 o 3 veces al año,Hotel 2*
2025-08-25 23:53:32,Bs As capital,50 a 64,Vacaciones / Descanso,Colectivo de Línea,2 a 3 días,Con familiares,Una vez al año,Cabañas
2025-06-15 18:40:59,Capital/San Luis,30 a 49,Vacaciones / Descanso,Colectivo de Tours,4 a 7 días,Con familiares,Primera vez,Hotel 1*
2025-06-17 07:39:48,"Córdoba, Córdoba ",30 a 49,Vacaciones / Descanso,Colectivo de Línea,2 a 3 días,Con amigos,Primera vez,Hotel 2*
2025-06-10 01:58:36,Bs As Moron,30 a 49,Vacaciones / Descanso,Automóvil,1 día (excursión),Con amigos,4 o más veces,Hotel 3*
2025-06-17 11:15:36,Buenos Aires ,18 a 29,Vacaciones / Descanso,Colectivo de Línea,4 a 7 días,Con familiares,2 o 3 veces al año,Hotel 1*
2025-08-07 22:56:41,Capital/San Luis,18 a 29,Vacaciones / Descanso,Colectivo de Línea,4 a 7 días,Con familiares,2 o 3 veces al año,Hotel 3*
2025-08-03 16:45:51,San Fernando/Catamarca,50 a 64,Turismo termal / Bienestar,Colectivo de Línea,2 a 3 días,Con amigos,2 o 3 veces al año,Hotel 2*
2025-06-22 03:12:02,Capital/San Luis,50 a 64,Vacaciones / Descanso,Automóvil,4 a 7 días,Con familiares,2 o 3 veces al año,Apart Hotel
2025-10-02 05:37:00,Yerba Buena/Tucumán ,30 a 49,Turismo termal / Bienestar,Automóvil,2 a 3 días,Con amigos,Primera vez,Hotel 2*
2025-07-18 02:49:14,Salta /Tartagal,30 a 49,Turismo termal / Bienestar,Colectivo de Tours,4 a 7 días,Turistas,Mas de 3 veces ,Hotel 2*
2025-10-16 10:45:47,Salta - Tartagal,50 a 64,Turismo termal / Bienestar,Automóvil,4 a 7 días,Con familiares,Mas de 3 veces ,Hotel 3*
2025-07-08 16:43:19,Santiago,50 a 64,Vacaciones / Descanso,Automóvil,2 a 3 días,Con familiares,Una vez al año,Hotel 2*
2025-07-16 21:18:27,Buenos Aires ,50 a 64,Eventos deportivos o actividades culturales,Colectivo de Línea,2 a 3 días,Con familiares,Mas de 3 veces ,Apart Hotel
2025-06-11 08:00:10,Salta - Tartagal,50 a 64,Eventos deportivos o actividades culturales,Automóvil,2 a 3 días,Con familiares,Mas de 3 veces ,Hotel 2*
2025-08-23 07:45:11,Salta /Tartagal,50 a 64,Vacaciones / Descanso,Colectivo de Línea,2 a 3 días,Con familiares,Una vez al año,Hotel 3*
2025-10-27 16:30:57,Córdoba capital,65 o más,Vacaciones / Descanso,Automóvil,2 a 3 días,Con amigos,4 o más veces,Hotel 1*
2025-08-17 15:48:08,Jujuy - Perico,30 a 49,Turismo termal / Bienestar,Colectivo de Tours,2 a 3 días,Con familiares,Una vez al año,Hotel 2*
2025-06-04 17:48:02,Jujuy - Perico,50 a 64,Vacaciones / Descanso,Automóvil,Más de una semana,Con amigos,Una vez al año,Hotel 4*
2025-08-04 17:23:25,Leones cordoba,30 a 49,Turismo termal / Bienestar,Colectivo de Línea,4 a 7 días,Con familiares,Primera vez,Hotel 2*
2025-10-18 18:21:26,Chacabuco bs as,18 a 29,Turismo termal / Bienestar,Automóvil,2 a 3 días,Con familiares,2 o 3 veces al año,Hotel 3*
2025-08-26 06:54:12,Leones cordoba,65 o más,Trabajo o negocios,Colectivo de Línea,2 a 3 días,Con amigos,Primera vez,Hotel 2*
2025-08-10 19:07:42,San Juan ,50 a 64,Turismo termal / Bienestar,Colectivo de Línea,4 a 7 días,Con amigos,2 o 3 veces al año,Hotel 4*
2025-05-30 18:28:29,Córdoba capital,30 a 49,Vacaciones / Descanso,Automóvil,2 a 3 días,Con amigos,Una vez al año,Hotel 2*
2025-06-17 08:59:49,Concepción/Tucumán ,18 a 29,Vacaciones / Descanso,Colectivo de Línea,1 día (excursión),Con familiares,Una vez al año,Hotel 2*
2025-08-01 01:38:08,Maipú/Mendoza ,30 a 49,Turismo termal / Bienestar,Automóvil,4 a 7 días,Con amigos,Una vez al año,Hotel 2*
2025-08-20 18:35:36,"Córdoba, Córdoba ",65 o más,Eventos deportivos o actividades culturales,Colectivo de Tours,2 a 3 días,Con amigos,Primera vez,Hotel 3*
2025-07-15 07:51:31,Jujuy - Perico,50 a 64,Eventos deportivos o actividades culturales,Automóvil,2 a 3 días,Con familiares,Primera vez,Hotel 3*
2025-06-21 18:30:07,San Pedro/Jujuy,30 a 49,Turismo termal / Bienestar,Automóvil,2 a 3 días,Con familiares,Mas de 3 veces ,Hotel 2*
2025-07-16 17:41:07,Jujuy - Perico,30 a 49,Vacaciones / Descanso,Colectivo de Línea,2 a 3 días,Con familiares,Primera vez,Hotel 2*
2025-08-03 15:51:24,San Miguel/Tucumán ,18 a 29,Trabajo o negocios,Colectivo de Línea,Más de una semana,Con amigos,Una vez al año,Hotel 2*
2025-06-11 18:51:27,"Córdoba, Córdoba ",30 a 49,Vacaciones / Descanso,Automóvil,2 a 3 días,Con amigos,Una vez al año,Hotel 2*
2025-11-05 13:42:00,Chacabuco bs as,18 a 29,Vacaciones / Descanso,Colectivo de Tours,2 a 3 días,Solo/a,2 o 3 veces al año,Cabañas
2025-08-12 15:54:53,Salta /Tartagal,50 a 64,Vacaciones / Descanso,Colectivo de Tours,2 a 3 días,Con amigos,2 o 3 veces al año,Hotel 2*
2025-10-31 23:22:00,Bs As Moron,30 a 49,Eventos deportivos o actividades culturales,Automóvil,2 a 3 días,Con familiares,Una vez al año,Hotel 2*
2025-06-11 21:57:14,Bs As Moron,30 a 49,Vacaciones / Descanso,Automóvil,4 a 7 días,Con familiares,2 o 3 veces al año,Hotel 2*
2025-06-09 09:30:04,San Fernando/Catamarca,30 a 49,Turismo termal / Bienestar,Automóvil,2 a 3 días,Turistas,Mas de 3 veces ,Hotel 2*
2025-09-08 22:46:07,Salta - Tartagal,30 a 49,Vacaciones / Descanso,Colectivo de Tours,4 a 7 días,Con familiares,Una vez al año,Hotel 4*
2025-06-07 19:48:46,Maipú/Mendoza ,18 a 29,Trabajo o negocios,Automóvil,2 a 3 días,Con amigos,4 o más veces,Hotel 3*
2025-06-20 07:43:38,"Córdoba, Córdoba ",50 a 64,Eventos deportivos o actividades culturales,Colectivo de Línea,2 a 3 días,Con amigos,Una vez al año,Hotel 2*
2025-06-29 02:41:11,Bs As capital,30 a 49,Vacaciones / Descanso,Colectivo de Tours,4 a 7 días,Con amigos,2 o 3 veces al año,Apart Hotel
2025-11-03 03:51:33,Posadas/Misiones ,30 a 49,Trabajo o negocios,Automóvil,2 a 3 días,Con amigos,Primera vez,Hotel 2*
2025-06-02 20:37:28,Córdoba capital,50 a 64,Vacaciones / Descanso,Colectivo de Línea,Más de una semana,Con familiares,Mas de 3 veces ,Hotel 4*
2025-08-06 19:52:31,Bs As Moron,50 a 64,Turismo termal / Bienestar,Colectivo de Tours,4 a 7 días,Con familiares,2 o 3 veces al año,Hotel 3*
2025-09-11 08:37:16,Jujuy - Perico,18 a 29,Vacaciones / Descanso,Automóvil,4 a 7 días,Con familiares,Una vez al año,Hotel 4*
2025-09-17 12:10:32,Leones cordoba,65 o más,Turismo termal / Bienestar,Colectivo de Línea,4 a 7 días,Con familiares,Una vez al año,Hotel 2*
2025-08-27 04:12:44,Santiago,30 a 49,Turismo termal / Bienestar,Automóvil,2 a 3 días,Con amigos,Una vez al año,Hotel 2*
2025-08-02 00:21:17,Chacabuco bs as,30 a 49,Turismo termal / Bienestar,Colectivo de Tours,4 a 7 días,Con amigos,Una vez al año,Hotel 2*
2025-06-05 23:28:58,Posadas/Misiones ,18 a 29,Turismo termal / Bienestar,Automóvil,4 a 7 días,Con familiares,Primera vez,Hotel 2*
2025-10-01 23:53:58,San Miguel/Tucumán ,30 a 49,Vacaciones / Descanso,Automóvil,2 a 3 días,Con familiares,Una vez al año,Hotel 1*
2025-06-25 18:39:10,Rafaela Santa Fe,50 a 64,Turismo termal / Bienestar,Colectivo de Línea,2 a 3 días,Con familiares,2 o 3 veces al año,Hotel 2*
2025-06-17 06:12:47,San Fernando/Catamarca,65 o más,Turismo termal / Bienestar,Colectivo de Tours,Más de una semana,Solo/a,Una vez al año,Hotel 4*
2025-09-10 23:29:44,Córdoba capital,50 a 64,Eventos deportivos o actividades culturales,Colectivo de Línea,2 a 3 días,Con familiares,2 o 3 veces al año,Hotel 2*
2025-07-08 20:43:54,Buenos Aires ,18 a 29,Vacaciones / Descanso,Automóvil,2 a 3 días,Con familiares,Primera vez,Hotel 3*
2025-10-23 22:16:09,Rafaela Santa Fe,50 a 64,Vacaciones / Descanso,Colectivo de Línea,2 a 3 días,Con familiares,Una vez al año,Hotel 2*
2025-10-25 21:20:45,Concepción/Tucumán ,65 o más,Eventos deportivos o actividades culturales,Colectivo de Línea,2 a 3 días,Con familiares,Una vez al año,Cabañas
2025-10-22 17:58:44,Salta /Tartagal,50 a 64,Turismo termal / Bienestar,Colectivo de Línea,Más de una semana,Con familiares,Una vez al año,Hotel 2*
2025-06-24 07:01:17,Rosario/Santa Fe,50 a 64,Eventos deportivos o actividades culturales,Colectivo de Tours,Más de una semana,Con familiares,Una vez al año,Hotel 2*
2025-07-11 22:30:04,Córdoba capital,30 a 49,Eventos deportivos o actividades culturales,Automóvil,4 a 7 días,Con amigos,4 o más veces,Hotel 2*
2025-08-18 05:50:43,Salta - Tartagal,65 o más,Turismo termal / Bienestar,Colectivo de Tours,4 a 7 días,Con amigos,4 o más veces,Hotel 3*
2025-06-08 03:22:40,Rafaela Santa Fe,50 a 64,Turismo termal / Bienestar,Colectivo de Línea,2 a 3 días,Con familiares,2 o 3 veces al año,Hotel 3*
2025-09-25 03:10:30,San Fernando/Catamarca,50 a 64,Turismo termal / Bienestar,Colectivo de Tours,2 a 3 días,Turistas,2 o 3 veces al año,Hotel 3*
2025-06-11 10:32:25,Maipú/Mendoza ,65 o más,Vacaciones / Descanso,Automóvil,2 a 3 días,Con familiares,Una vez al año,Hotel 4*
2025-09-18 13:24:35,San Fernando/Catamarca,50 a 64,Trabajo o negocios,Colectivo de Línea,4 a 7 días,Turistas,Primera vez,Apart Hotel
2025-06-24 03:42:07,Buenos Aires ,65 o más,Vacaciones / Descanso,Automóvil,4 a 7 días,Con amigos,2 o 3 veces al año,Hotel 4*
2025-08-07 09:48:28,San Miguel/Tucumán ,18 a 29,Turismo termal / Bienestar,Automóvil,2 a 3 días,Con familiares,Primera vez,Hotel 3*
2025-08-05 20:13:26,San Miguel/Tucumán ,30 a 49,Eventos deportivos o actividades culturales,Automóvil,2 a 3 días,Con amigos,Mas de 3 veces ,Cabañas
2025-08-17 04:09:02,Chacabuco bs as,30 a 49,Eventos deportivos o actividades culturales,Colectivo de Tours,2 a 3 días,Con familiares,Primera vez,Hotel 3*
2025-10-24 16:27:52,Posadas misiones ,50 a 64,Vacaciones / Descanso,Colectivo de Línea,1 día (excursión),Con familiares,4 o más veces,Cabañas
2025-06-09 22:56:53,Posadas misiones ,50 a 64,Eventos deportivos o actividades culturales,Automóvil,2 a 3 días,Con amigos,Una vez al año,Hotel 3*
2025-06-06 07:08:37,Santiago capital ,30 a 49,Vacaciones / Descanso,Colectivo de Línea,2 a 3 días,Con familiares,Una vez al año,Cabañas
2025-11-01 06:21:15,Leones cordoba,50 a 64,Vacaciones / Descanso,Automóvil,4 a 7 días,Con familiares,Una vez al año,Hotel 2*
2025-10-05 09:03:05,Leones cordoba,30 a 49,Vacaciones / Descanso,Automóvil,2 a 3 días,Con amigos,Primera vez,Cabañas
2025-06-19 00:39:36,Salta /Tartagal,50 a 64,Eventos deportivos o actividades culturales,Colectivo de Línea,Más de una semana,Con amigos,4 o más veces,Hotel 3*
2025-10-11 21:53:46,Leones cordoba,65 o más,Trabajo o negocios,Automóvil,2 a 3 días,Con amigos,Mas de 3 veces ,Cabañas
2025-08-23 11:02:54,Bs As Moron,30 a 49,Vacaciones / Descanso,Colectivo de Tours,Más de una semana,Con amigos,Primera vez,Hotel 4*
2025-10-24 20:53:13,Leones cordoba,65 o más,Eventos deportivos o actividades culturales,Automóvil,2 a 3 días,Con amigos,Una vez al año,Hotel 3*
2025-10-27 03:11:14,Yerba Buena/Tucumán ,50 a 64,Vacaciones / Descanso,Colectivo de Tours,4 a 7 días,Con familiares,Una vez al año,Hotel 2*
2025-07-12 10:57:20,San Miguel/Tucumán ,65 o más,Trabajo o negocios,Automóvil,4 a 7 días,Con familiares,4 o más veces,Hotel 2*
2025-07-24 17:13:17,Metán/Salta,18 a 29,Trabajo o negocios,Colectivo de Línea,2 a 3 días,Con familiares,4 o más veces,Hotel 2*
2025-07-23 11:55:35,Posadas misiones ,65 o más,Vacaciones / Descanso,Automóvil,4 a 7 días,Con familiares,Una vez al año,Hotel 2*
2025-08-16 12:28:02,Bs As Moron,30 a 49,Vacaciones / Descanso,Colectivo de Tours,2 a 3 días,Con familiares,Una vez al año,Hotel 3*
2025-10-05 18:15:16,Salta - Tartagal,50 a 64,Turismo termal / Bienestar,Colectivo de Tours,2 a 3 días,Con familiares,Una vez al año,Hotel 2*
2025-08-13 23:11:49,Posadas/Misiones ,30 a 49,Vacaciones / Descanso,Automóvil,1 día (excursión),Con familiares,2 o 3 veces al año,Hotel 2*
2025-10-16 09:00:46,Bs As Moron,50 a 64,Vacaciones / Descanso,Automóvil,2 a 3 días,Con amigos,Una vez al año,Hotel 3*
2025-08-16 10:10:15,Capital/San Luis,50 a 64,Turismo termal / Bienestar,Colectivo de Tours,4 a 7 días,Con amigos,Una vez al año,Hotel 3*
2025-10-18 05:20:20,Jujuy - Perico,18 a 29,Trabajo o negocios,Colectivo de Tours,2 a 3 días,Con familiares,2 o 3 veces al año,Hotel 4*
2025-07-21 02:29:05,Santiago capital ,18 a 29,Vacaciones / Descanso,Automóvil,2 a 3 días,Con familiares,Una vez al año,Apart Hotel
2025-06-11 11:27:38,Posadas/Misiones ,30 a 49,Eventos deportivos o actividades culturales,Automóvil,Más de una semana,Con familiares,Primera vez,Hotel 2*
2025-07-28 01:13:59,San Juan ,50 a 64,Eventos deportivos o actividades culturales,Automóvil,2 a 3 días,Con amigos,Primera vez,Hotel 3*
2025-10-06 23:05:49,Posadas/Misiones ,50 a 64,Turismo termal / Bienestar,Colectivo de Línea,1 día (excursión),Con amigos,Una vez al año,Hotel 2*
2025-07-20 11:40:27,Rafaela Santa Fe,30 a 49,Vacaciones / Descanso,Colectivo de Tours,4 a 7 días,Con familiares,Primera vez,Hotel 2*
2025-08-12 03:44:38,Santiago capital ,50 a 64,Eventos deportivos o actividades culturales,Automóvil,2 a 3 días,Con amigos,Mas de 3 veces ,Hotel 2*
2025-10-04 11:52:22,Maipú/Mendoza ,50 a 64,Vacaciones / Descanso,Automóvil,4 a 7 días,Con familiares,Primera vez,Hotel 3*
2025-06-04 20:49:25,Bs As Moron,18 a 29,Turismo termal / Bienestar,Automóvil,4 a 7 días,Con amigos,Una vez al año,Apart Hotel
2025-09-26 16:46:03,San Juan ,30 a 49,Eventos deportivos o actividades culturales,Automóvil,2 a 3 días,Con familiares,4 o más veces,Hotel 2*
2025-09-26 06:20:28,San Fernando/Catamarca,30 a 49,Vacaciones / Descanso,Colectivo de Tours,Más de una semana,Con amigos,Una vez al año,Hotel 3*
2025-10-21 03:31:25,Jujuy - Perico,50 a 64,Vacaciones / Descanso,Automóvil,4 a 7 días,Con familiares,Una vez al año,Hotel 2*
2025-09-27 18:43:44,Rafaela Santa Fe,65 o más,Turismo termal / Bienestar,Colectivo de Tours,4 a 7 días,Con amigos,2 o 3 veces al año,Hotel 2*
2025-06-17 08:12:06,Santa Rosa/La Pampa ,50 a 64,Vacaciones / Descanso,Automóvil,2 a 3 días,Con amigos,4 o más veces,Cabañas
2025-06-22 18:00:17,Bs As capital,50 a 64,Vacaciones / Descanso,Colectivo de Línea,4 a 7 días,Con familiares,2 o 3 veces al año,Hotel 2*
2025-07-28 05:16:22,Concepción/Tucumán ,50 a 64,Vacaciones / Descanso,Automóvil,4 a 7 días,Con familiares,Una vez al año,Hotel 2*
2025-08-29 01:46:15,San Miguel/Tucumán ,30 a 49,Vacaciones / Descanso,Colectivo de Línea,4 a 7 días,Con amigos,Primera vez,Hotel 2*
2025-08-01 18:50:25,Posadas misiones ,50 a 64,Turismo termal / Bienestar,Colectivo de Tours,2 a 3 días,Con familiares,Primera vez,Hotel 4*
2025-09-15 01:55:12,Metán/Salta,30 a 49,Vacaciones / Descanso,Automóvil,2 a 3 días,Con familiares,Mas de 3 veces ,Hotel 2*
2025-10-28 03:08:50,Capital/San Luis,30 a 49,Vacaciones / Descanso,Colectivo de Tours,4 a 7 días,Con amigos,2 o 3 veces al año,Hotel 4*
2025-06-25 11:27:04,San Pedro/Jujuy,65 o más,Vacaciones / Descanso,Colectivo de Tours,4 a 7 días,Con familiares,Una vez al año,Hotel 3*
2025-06-17 01:34:26,Salta - Tartagal,50 a 64,Trabajo o negocios,Automóvil,4 a 7 días,Con familiares,Una vez al año,Hotel 2*
2025-10-11 21:58:37,San Pedro/Jujuy,30 a 49,Eventos deportivos o actividades culturales,Automóvil,2 a 3 días,Con familiares,Primera vez,Hotel 2*
2025-09-10 23:24:20,Salta /Tartagal,30 a 49,Vacaciones / Descanso,Colectivo de Línea,2 a 3 días,Con familiares,Primera vez,Hotel 3*
2025-10-31 07:53:45,Salta /Tartagal,65 o más,Trabajo o negocios,Automóvil,4 a 7 días,Turistas,2 o 3 veces al año,Hotel 2*
2025-08-30 21:45:01,Salta - Tartagal,50 a 64,Turismo termal / Bienestar,Automóvil,2 a 3 días,Con familiares,4 o más veces,Hotel 4*
2025-10-27 03:31:53,Salta /Tartagal,65 o más,Vacaciones / Descanso,Automóvil,4 a 7 días,Con amigos,2 o 3 veces al año,Cabañas
2025-08-26 21:26:56,Rafaela Santa Fe,30 a 49,Turismo termal / Bienestar,Colectivo de Tours,2 a 3 días,Con amigos,2 o 3 veces al año,Hotel 2*
2025-07-14 08:43:07,Santa Rosa/La Pampa ,50 a 64,Eventos deportivos o actividades culturales,Colectivo de Línea,2 a 3 días,Con familiares,4 o más veces,Hotel 3*
2025-07-20 14:36:44,Salta /Tartagal,30 a 49,Vacaciones / Descanso,Automóvil,4 a 7 días,Con amigos,Una vez al año,Hotel 2*
2025-06-20 14:41:29,Rafaela Santa Fe,50 a 64,Vacaciones / Descanso,Colectivo de Tours,2 a 3 días,Con familiares,Mas de 3 veces ,Hotel 3*
2025-09-06 07:51:10,San Juan ,50 a 64,Eventos deportivos o actividades culturales,Automóvil,2 a 3 días,Con amigos,2 o 3 veces al año,Hotel 3*
2025-07-14 22:17:20,San Fernando/Catamarca,18 a 29,Turismo termal / Bienestar,Colectivo de Línea,4 a 7 días,Con amigos,2 o 3 veces al año,Hotel 2*
2025-09-26 12:17:58,Córdoba capital,30 a 49,Turismo termal / Bienestar,Automóvil,Más de una semana,Con amigos,Una vez al año,Hotel 2*
2025-08-26 21:01:13,Santiago capital ,50 a 64,Vacaciones / Descanso,Colectivo de Línea,4 a 7 días,Solo/a,Una vez al año,Hotel 2*
2025-10-18 06:56:21,Maipú/Mendoza ,50 a 64,Turismo termal / Bienestar,Colectivo de Línea,Más de una semana,Con familiares,2 o 3 veces al año,Hotel 2*
2025-10-29 07:29:01,Jujuy - Perico,18 a 29,Vacaciones / Descanso,Colectivo de Línea,2 a 3 días,Con amigos,Mas de 3 veces ,Hotel 2*
2025-06-23 11:09:21,Metán/Salta,50 a 64,Vacaciones / Descanso,Automóvil,2 a 3 días,Con amigos,Una vez al año,Hotel 3*
2025-07-25 17:03:41,Santiago capital ,50 a 64,Trabajo o negocios,Colectivo de Línea,2 a 3 días,Con familiares,2 o 3 veces al año,Hotel 3*
2025-10-31 01:07:02,"Córdoba, Córdoba ",50 a 64,Turismo termal / Bienestar,Automóvil,2 a 3 días,Con familiares,Mas de 3 veces ,Cabañas
2025-07-27 07:50:39,Leones cordoba,50 a 64,Vacaciones / Descanso,Colectivo de Línea,4 a 7 días,Con familiares,Una vez al año,Hotel 2*
2025-09-29 21:57:15,Capital/San Luis,50 a 64,Vacaciones / Descanso,Automóvil,4 a 7 días,Con familiares,Primera vez,Hotel 2*
2025-09-26 07:59:20,Rafaela Santa Fe,18 a 29,Turismo termal / Bienestar,Colectivo de Tours,Más de una semana,Con familiares,Una vez al año,Hotel 1*
2025-10-07 14:51:37,Santa Rosa/La Pampa ,65 o más,Turismo termal / Bienestar,Automóvil,4 a 7 días,Con amigos,2 o 3 veces al año,Hotel 2*
2025-09-14 03:18:08,Maipú/Mendoza ,50 a 64,Eventos deportivos o actividades culturales,Automóvil,4 a 7 días,Turistas,Mas de 3 veces ,Hotel 4*
2025-08-05 16:34:18,Yerba Buena/Tucumán ,50 a 64,Trabajo o negocios,Colectivo de Tours,2 a 3 días,Con familiares,Primera vez,Hotel 2*
2025-10-14 23:09:24,Santiago,18 a 29,Vacaciones / Descanso,Automóvil,4 a 7 días,Con amigos,Una vez al año,Apart Hotel
2025-06-25 09:34:33,San Pedro/Jujuy,50 a 64,Turismo termal / Bienestar,Colectivo de Línea,4 a 7 días,Con amigos,Una vez al año,Hotel 2*
2025-07-19 05:26:32,Posadas misiones ,65 o más,Trabajo o negocios,Colectivo de Tours,4 a 7 días,Con amigos,Una vez al año,Hotel 3*
2025-09-16 19:46:35,Buenos Aires ,30 a 49,Eventos deportivos o actividades culturales,Automóvil,4 a 7 días,Con amigos,Una vez al año,Hotel 2*
2025-09-13 08:59:24,Santa Rosa/La Pampa ,50 a 64,Turismo termal / Bienestar,Colectivo de Tours,1 día (excursión),Con amigos,2 o 3 veces al año,Cabañas
2025-08-11 04:02:54,San Juan ,30 a 49,Vacaciones / Descanso,Colectivo de Tours,4 a 7 días,Con amigos,Primera vez,Hotel 3*
2025-06-03 07:30:15,Chacabuco bs as,18 a 29,Turismo termal / Bienestar,Colectivo de Tours,2 a 3 días,Con familiares,Una vez al año,Hotel 4*
2025-08-21 19:22:59,San Miguel/Tucumán ,30 a 49,Vacaciones / Descanso,Automóvil,4 a 7 días,Con familiares,Primera vez,Hotel 2*
